,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,24304,"Vilips, Karl",0.78,0.05,0.00,0.93,23.85,-0.04,186.00,0.72,0.09,0.00,0.95,29.69,0.06,279.00,0.85,0.06,0.00,0.96,15.82,0.04,71.00,0.33,0.04,0.00,0.98,63.12,-0.01,104.00,0.45,0.05,0.00,0.96,47.92,-0.04,133.00,0.52,0.06,0.00,0.93,40.14,-0.02,128
,14609,"Kim, Si Woo",0.79,0.09,0.00,0.94,21.79,0.03,310.00,0.70,0.10,0.00,0.96,27.21,0.06,491.00,0.83,0.05,0.00,0.91,17.09,-0.03,123.00,0.37,0.04,0.00,0.95,65.76,-0.01,130.00,0.48,0.07,0.00,0.97,40.78,0.06,263.00,0.53,0.09,0.00,0.93,38.44,-0.01,118
,14838,"Reed, Patrick",,,,,,,,0.68,0.10,0.00,0.96,22.31,0.06,71.00,0.83,0.19,0.00,0.94,14.70,0.04,16.00,0.26,0.05,1.00,0.96,63.04,-0.01,22.00,0.51,0.02,0.00,0.98,54.31,0.03,43.00,0.53,0.00,0.00,1.00,48.01,-0.09,16
,17511,"Straka, Sepp",0.86,0.08,0.00,0.96,17.62,0.08,266.00,0.73,0.07,0.00,0.96,27.81,0.05,387.00,0.81,0.15,0.00,0.97,17.16,0.03,65.00,0.35,0.07,0.00,0.97,53.03,0.00,121.00,0.57,0.04,0.00,0.97,40.85,0.05,208.00,0.48,0.08,0.00,0.97,42.12,-0.02,73
,22085,"Morikawa, Collin",0.83,0.10,0.00,0.95,18.33,0.06,317.00,0.72,0.07,0.00,0.97,27.92,0.05,370.00,0.89,0.07,0.00,0.95,15.86,0.04,93.00,0.31,0.04,0.00,0.97,59.04,0.01,95.00,0.48,0.06,0.00,0.96,43.42,0.04,231.00,0.63,0.01,0.00,0.96,32.86,0.05,76
,31188,"Valdes, Brendan",0.74,0.06,0.00,0.96,23.89,-0.02,55.00,0.65,0.09,1.00,0.95,30.15,0.05,56.00,0.66,0.00,1.00,0.93,20.84,-0.09,14.00,0.15,0.00,1.00,0.90,77.70,-0.17,19.00,,,,,,,,0.46,0.00,0.00,0.82,43.78,-0.09,17
,12294,"Fleetwood, Tommy",0.85,0.07,0.00,0.96,19.29,0.04,292.00,0.70,0.08,0.00,0.96,28.66,0.05,421.00,0.91,0.09,0.00,1.00,14.91,0.07,86.00,0.38,0.06,0.00,0.98,69.09,0.00,124.00,0.47,0.05,0.00,0.97,43.41,0.02,230.00,0.60,0.06,0.00,0.94,38.70,-0.02,87
,17606,"Berger, Daniel",0.78,0.06,0.00,0.95,21.11,0.00,262.00,0.73,0.08,0.00,0.97,28.12,0.05,464.00,0.92,0.11,0.00,0.97,14.49,0.06,85.00,0.42,0.07,0.00,0.96,59.12,0.02,121.00,0.51,0.07,0.00,0.97,43.04,0.03,229.00,0.58,0.06,0.00,0.99,36.96,0.01,87
,23542,"Champ, Cameron",0.78,0.07,0.00,0.95,24.17,-0.03,153.00,0.73,0.06,0.00,0.95,28.19,0.05,172.00,0.81,0.02,0.00,0.93,22.75,-0.11,43.00,0.16,0.02,0.00,0.95,68.21,-0.08,41.00,0.47,0.03,0.00,0.94,44.24,-0.02,97.00,0.55,0.02,0.00,0.98,46.09,-0.06,61
,11276,"Horschel, Billy",0.81,0.07,0.00,0.97,21.49,0.01,145.00,0.67,0.09,0.00,0.96,29.98,0.05,232.00,0.88,0.06,0.00,0.98,16.91,0.02,49.00,0.27,0.04,0.00,0.98,56.75,-0.06,84.00,0.42,0.02,0.00,0.97,48.71,-0.02,93.00,0.67,0.11,0.00,0.95,33.57,0.07,57
,11657,"Norlander, Henrik",0.83,0.10,0.00,0.97,20.91,0.03,228.00,0.70,0.08,0.00,0.97,29.58,0.05,371.00,0.91,0.13,0.00,0.95,18.07,0.01,56.00,0.39,0.08,0.00,0.99,48.94,0.07,120.00,0.43,0.08,0.00,0.97,45.51,0.00,168.00,0.51,0.06,0.00,0.93,37.88,-0.03,90
,24200,"Smylie, Elvis",,,,,,,,0.80,0.06,1.00,0.94,30.88,0.05,54.00,,,,,,,,,,,,,,,0.50,0.05,1.00,0.95,40.78,0.06,38.00,0.78,0.13,0.00,0.93,37.80,0.12,15
,19895,"Schauffele, Xander",0.82,0.07,0.00,0.95,20.67,0.01,190.00,0.74,0.07,0.00,0.96,27.12,0.04,309.00,0.92,0.14,0.00,0.93,14.95,0.06,57.00,0.35,0.06,0.00,0.93,64.41,-0.02,103.00,0.53,0.05,0.00,0.96,39.35,0.04,156.00,0.60,0.07,0.00,0.94,36.44,0.03,108
,22535,"Norrman, Vincent",0.85,0.05,1.00,0.95,24.43,0.02,43.00,0.72,0.06,0.00,0.97,31.49,0.04,86.00,0.96,0.12,0.00,1.00,15.59,0.07,17.00,0.39,0.04,1.00,1.00,45.57,0.05,25.00,0.46,0.03,0.00,0.97,43.82,-0.04,39.00,0.62,0.00,0.00,0.88,46.42,-0.07,25
,7399,"Glover, Lucas",0.83,0.09,0.00,0.96,19.02,0.06,271.00,0.70,0.08,0.00,0.95,28.19,0.04,422.00,0.91,0.09,0.00,0.97,14.61,0.04,93.00,0.31,0.06,0.00,0.95,70.09,0.01,109.00,0.41,0.07,0.00,0.94,44.28,-0.02,196.00,0.60,0.08,0.00,0.99,33.89,0.09,77
,12422,"Johnson, Dustin",,,,,,,,0.68,0.04,1.00,0.95,28.87,0.04,57.00,0.95,0.07,0.00,1.00,14.63,0.01,15.00,0.28,0.00,1.00,1.00,72.66,-0.04,24.00,0.58,0.10,1.00,1.00,44.30,0.09,29.00,0.65,0.00,1.00,0.91,51.87,0.02,11
,26096,"Bhatia, Akshay",0.83,0.09,0.00,0.95,20.18,0.04,306.00,0.70,0.06,0.00,0.95,28.28,0.04,459.00,0.83,0.07,0.00,0.95,16.97,-0.02,129.00,0.36,0.08,0.00,0.94,63.54,0.00,142.00,0.51,0.08,0.00,0.96,41.62,0.06,244.00,0.59,0.06,0.00,0.95,37.18,0.01,163
,32152,"Brown, Blades",,,,,,,,0.74,0.06,0.00,0.95,30.91,0.04,82.00,0.85,0.27,0.00,0.93,18.38,0.04,15.00,0.32,0.00,1.00,0.96,76.25,-0.03,25.00,0.42,0.06,1.00,1.00,47.30,-0.03,34.00,0.70,0.09,0.00,0.91,40.80,-0.03,22
,5768,"Hoffman, Charley",0.73,0.08,0.00,0.91,24.50,-0.03,121.00,0.63,0.07,0.00,0.95,28.96,0.04,147.00,0.85,0.07,0.00,0.93,18.22,-0.02,29.00,0.42,0.04,0.00,0.98,52.22,0.04,55.00,0.45,0.04,0.00,0.92,42.28,-0.01,79.00,0.57,0.06,0.00,0.94,39.19,-0.04,53
,18517,"Soderberg, Sebastian",,,,,,,,0.69,0.09,1.00,0.96,29.16,0.04,54.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18761,"Mullinax, Trey",0.75,0.07,0.00,0.91,24.31,-0.05,195.00,0.74,0.08,0.00,0.96,29.66,0.04,270.00,0.93,0.14,0.00,0.99,13.80,0.10,74.00,0.34,0.05,0.00,0.98,59.46,0.02,93.00,0.38,0.03,0.00,0.90,50.95,-0.09,135.00,0.56,0.06,0.00,0.90,39.21,0.01,128
,23950,"Aberg, Ludvig",0.81,0.06,0.00,0.93,20.67,0.00,282.00,0.70,0.07,0.00,0.95,28.01,0.04,322.00,0.82,0.13,0.00,0.93,17.12,-0.01,84.00,0.32,0.06,0.00,0.93,71.76,-0.02,113.00,0.47,0.08,0.00,0.95,38.96,0.02,185.00,0.51,0.07,0.00,0.94,38.78,-0.03,106
,27364,"Thompson, Davis",0.84,0.08,0.00,0.95,20.62,0.04,308.00,0.71,0.08,0.00,0.96,27.88,0.04,416.00,0.86,0.08,0.00,0.95,16.81,0.03,124.00,0.31,0.03,0.00,0.95,65.81,-0.06,130.00,0.43,0.05,0.00,0.95,47.18,-0.04,218.00,0.53,0.05,0.00,0.90,39.17,-0.05,134
,16395,"Kohles, Ben",0.84,0.07,0.00,0.96,21.17,0.02,249.00,0.73,0.04,0.00,0.96,29.79,0.04,328.00,0.90,0.08,0.00,0.97,16.14,0.02,85.00,0.33,0.08,0.00,0.97,58.34,0.06,77.00,0.51,0.05,0.00,0.99,39.57,0.08,177.00,0.47,0.08,0.00,0.96,43.58,-0.01,72
